"n","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,5,80,9000004,0.0492815567912219,0.802821053128013,0.808942918657292,0.0625274361989446,0.91027035228457,1.01300514501096,0.0442295495831209,0.0398159191006133,0.0414238483267333,0.0459235825291193,0.0512148766978495,0.0577383895767896,0.0442611891545839,0.0399098975659026,0.0415516576836988,0.0459588281453676,0.0514085685710157,0.0581216265071188
800,10,80,9000004,0.0492815567912219,0.802821053128013,0.808942918657292,0.0598334751600267,0.91802802555242,1.03093482463402,0.0442295495831209,0.0398159191006133,0.0414238483267333,0.0458903083162189,0.0489309509174999,0.0550089660951056,0.0442611891545839,0.0399098975659026,0.0415516576836988,0.0459258455252574,0.04907215439028,0.0552772402150049
800,15,80,9000004,0.0492815567912219,0.802821053128013,0.808942918657292,0.0454058471032524,0.985005494562649,1.01367257894479,0.0442295495831209,0.0398159191006133,0.0414238483267333,0.0459359529873017,0.051656498675755,0.052627019271039,0.0442611891545839,0.0399098975659026,0.0415516576836988,0.0459711843728576,0.0518020173512291,0.0528440016291845
800,20,80,9000004,0.0492815567912219,0.802821053128013,0.808942918657292,0.0494362691586909,0.966191473201813,1.01946489007902,0.0442295495831209,0.0398159191006133,0.0414238483267333,0.0459004098371601,0.0507207490160453,0.0531858913740604,0.0442611891545839,0.0399098975659026,0.0415516576836988,0.0459355867983797,0.0508622151879813,0.0534141427165873
800,25,80,9000004,0.0492815567912219,0.802821053128013,0.808942918657292,0.0441185974025933,0.959691441793897,0.969531078763278,0.0442295495831209,0.0398159191006133,0.0414238483267333,0.0453982720976404,0.0507156950709612,0.050793808282552,0.0442611891545839,0.0399098975659026,0.0415516576836988,0.0454334835298418,0.0508566284331764,0.0509886888465685
800,5,80,9000005,-0.0272039828234429,0.886144032593302,0.79552154386371,-0.0611823175716613,1.16542905959503,0.887070085289995,0.0466789452080029,0.0416693483232385,0.0443790131054633,0.0495781239787444,0.0629627814962843,0.0495740690245128,0.0467267562127772,0.04188382743954,0.0445191943925816,0.0496703684665046,0.0636410132539109,0.0497080900008045
800,10,80,9000005,-0.0272039828234429,0.886144032593302,0.79552154386371,-0.0164917882598557,1.0486892872625,1.01263829035882,0.0466789452080029,0.0416693483232385,0.0443790131054633,0.0490151132522064,0.0512840510468347,0.062932478939276,0.0467267562127772,0.04188382743954,0.0445191943925816,0.0490639767444884,0.0515292425736535,0.0633495993905048
800,15,80,9000005,-0.0272039828234429,0.886144032593302,0.79552154386371,-0.0429495416203743,1.08622955081074,0.915919784707341,0.0466789452080029,0.0416693483232385,0.0443790131054633,0.0481364071324312,0.0552396292491105,0.0520957377594125,0.0467267562127772,0.04188382743954,0.0445191943925816,0.0482006612744527,0.0556557239417486,0.0522716220266412
800,20,80,9000005,-0.0272039828234429,0.886144032593302,0.79552154386371,-0.0365639747425262,1.06935130614567,0.932187020989018,0.0466789452080029,0.0416693483232385,0.0443790131054633,0.0481565110124062,0.0540887254151175,0.0547352875116432,0.0467267562127772,0.04188382743954,0.0445191943925816,0.0482165220567965,0.0544557128289542,0.0549572887781586
800,25,80,9000005,-0.0272039828234429,0.886144032593302,0.79552154386371,-0.0319753273844043,1.08341839138229,0.971977293359359,0.0466789452080029,0.0416693483232385,0.0443790131054633,0.0483249132803236,0.0536491853911451,0.0563290690820919,0.0467267562127772,0.04188382743954,0.0445191943925816,0.0483806845602001,0.0539974109462215,0.0565836943737822
800,5,80,9000006,-0.019322005143953,0.890790008642124,0.920571113882462,-0.0289935771028696,1.11817619244944,1.14326419976733,0.0438035078734459,0.044290704529627,0.0399432638099666,0.0460791429422666,0.0589130019506905,0.050979693559053,0.0438239755216723,0.0447123785827819,0.040029537317125,0.0460992427431311,0.0596173153559301,0.0510761094379049
800,10,80,9000006,-0.019322005143953,0.890790008642124,0.920571113882462,-0.0166494069702404,0.977106337505334,1.07620024162427,0.0438035078734459,0.044290704529627,0.0399432638099666,0.0450463844677365,0.0535592421550194,0.0493718089882279,0.0438239755216723,0.0447123785827819,0.040029537317125,0.0450684056787213,0.0541791879352489,0.0494910952978228
800,15,80,9000006,-0.019322005143953,0.890790008642124,0.920571113882462,-0.0293735549375323,1.08418429943442,1.07806515582618,0.0438035078734459,0.044290704529627,0.0399432638099666,0.0451403256939417,0.0606436856232012,0.0492565187293268,0.0438239755216723,0.0447123785827819,0.040029537317125,0.0451505986005999,0.0615461326039423,0.0493462930581277
